country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note
Italy,ITA,1992,party,2012,2013.0,2014.0,,0,0,0,-21,-22,0.732,,,28245.43,33.9,0,0,1,1,0,0,0,0,0,0,0,56861000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1993,party,2012,2013.0,2014.0,,0,0,0,-20,-21,0.664,,,27987.43,33.3,0,0,1,1,0,0,0,0,0,0,0,56961000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1994,party,2012,2013.0,2014.0,,0,0,0,-19,-20,0.526,,,28583.63,33.1,0,0,1,1,0,0,0,0,0,0,0,57057000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1995,party,2012,2013.0,2014.0,,0,0,0,-18,-19,0.675,,,29408.32,33.1,0,0,1,1,0,0,0,0,0,0,0,57269000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1996,party,2012,2013.0,2014.0,,0,0,0,-17,-18,0.733,,,29795.66,33.8,0,0,1,1,0,0,0,1,0,0,0,57461000,2020,0,0,0.0,0.0,1,1,1,0,1.43,1.8,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1997,party,2012,2013.0,2014.0,,0,0,0,-16,-17,0.654,,,30353.38,34.0,0,0,1,1,0,0,0,0,0,0,0,57563000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1998,party,2012,2013.0,2014.0,,0,0,0,-15,-16,0.659,,,30892.18,34.5,0,0,1,1,0,0,0,1,0,0,0,57612000,2020,0,0,0.0,0.0,1,1,1,0,1.41,1.36,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,1999,party,2012,2013.0,2014.0,,0,0,0,-14,-15,0.614,,,31405.26,35.2,0,0,1,1,0,0,0,0,0,0,0,57613000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2000,party,2012,2013.0,2014.0,,0,0,0,-13,-14,0.645,,,32609.67,35.4,0,0,1,1,1,0,0,1,1,0,0,56942000,2020,0,0,0.0,0.0,1,1,1,0,1.23,1.42,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2001,party,2012,2013.0,2014.0,,0,0,0,-12,-13,0.579,,,33243.6,35.9,0,0,1,1,1,0,0,0,0,0,0,57032000,2020,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2002,party,2012,2013.0,2014.0,,0,0,0,-11,-12,0.617,,,33267.45,36.3,0,0,1,1,1,0,0,1,1,0,0,57157000,2020,0,0,0.0,0.0,1,1,1,0,1.28,1.26,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2003,party,2012,2013.0,2014.0,,0,0,0,-10,-11,0.664,4.752,,33110.17,36.8,0,0,1,1,1,0,0,1,1,0,0,57321000,2020,0,0,0.0,0.0,1,1,1,0,1.26,1.17,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2004,party,2012,2013.0,2014.0,,0,0,0,-9,-10,,6.418,,33348.97,38.1,0,0,1,1,0,0,0,1,0,0,0,57888000,2020,0,0,0.0,0.0,1,1,1,0,1.07,1,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2005,party,2012,2013.0,2014.0,,0,0,0,-8,-9,0.452,6.869,,33407.68,37.8,0,0,1,1,1,1,0,1,1,1,0,58462000,2020,0,0,0.0,0.0,1,1,1,0,0.95,0.87,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2006,party,2012,2013.0,2014.0,,0,0,0,-7,-8,0.589,7.681,,33873.05,37.9,0,0,1,1,1,1,0,1,1,1,0,58751000,2020,0,0,0.0,0.0,1,1,1,0,0.61,0.64,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2007,party,2012,2013.0,2014.0,,0,0,0,-6,-7,0.492,8.285,,34159.91,37.7,0,0,1,1,1,1,0,1,1,1,0,59131000,2020,0,0,0.0,0.0,1,1,1,0,0.33,0.79,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2008,party,2012,2013.0,2014.0,,0,0,0,-5,-6,0.481,8.215,,33550.63,38.4,0,0,1,1,1,1,0,1,1,1,0,59619000,2020,0,0,0.0,0.0,1,1,1,0,0.46,0.76,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2009,party,2012,2013.0,2014.0,,0,0,0,-4,-5,0.56,8.285,,31587.06,38.0,0,0,1,1,1,1,0,1,1,1,0,60045000,2020,0,0,0.0,0.0,1,1,1,0,0.71,0.68,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2010,party,2012,2013.0,2014.0,,0,0,0,-3,-4,0.498,8.0,,31928.55,37.9,0,0,1,1,1,1,0,1,1,1,0,60483000,2020,0,0,0.0,0.0,1,1,1,0,0.79,0.77,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2011,party,2012,2013.0,2014.0,,0,0,0,-2,-3,0.534,7.648,,32039.5,38.1,0,0,1,1,1,1,0,1,1,1,0,59379000,2020,0,0,0.0,0.0,1,1,1,0,0.69,0.82,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2012,party,2012,2013.0,2014.0,,0,0,0,-1,-2,0.521,7.746,,30953.41,39.4,0,0,1,1,1,1,0,1,1,1,0,59539000,2020,0,0,0.0,0.0,1,1,1,0,0.76,0.72,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2013,party,2012,2013.0,2014.0,,1,0,0,0,-1,0.573,7.399,,30330.02,39.3,0,0,1,1,1,1,0,1,1,1,0,60233000,2020,0,0,0.0,0.0,1,1,1,0,0.91,0.74,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2014,party,2012,2013.0,2014.0,,1,1,1,1,0,0.471,7.837,,30325.03,39.7,0,0,1,1,1,1,0,1,1,1,0,60782000,2020,0,0,0.0,0.0,1,1,1,0,0.8,0.72,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2015,party,2012,2013.0,2014.0,,1,1,1,2,1,0.436,7.447,,30639.88,39.4,0,0,1,1,1,1,0,1,1,1,0,60802000,2020,0,0,1.0,0.0,1,1,1,0,0.84,0.5,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2016,party,2012,2013.0,2014.0,,1,1,1,3,2,0.486,7.462,,31077.68,40.1,0,0,1,1,1,1,0,1,1,1,0,60627000,2020,0,0,1.0,0.0,1,1,1,0,0.94,0.63,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2017,party,2012,2013.0,2014.0,,1,1,1,4,3,0.426,8.47,,31635.52,40.6,0,0,1,1,1,1,0,1,1,1,0,60484000,2020,0,0,1.0,0.0,1,1,1,0,0.85,0.55,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2018,party,2012,2013.0,2014.0,,1,1,1,5,4,0.456,8.927,,31819.4,40.8,0,0,1,1,1,1,0,1,1,1,0,60359000,2020,0,0,1.0,0.0,1,1,1,0,0.7,0.42,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2019,party,2012,2013.0,2014.0,,1,1,1,6,5,0.36,8.984,,32180.43,40.9,0,0,1,1,1,1,0,1,1,1,0,60244000,2020,0,0,1.0,0.0,1,1,1,0,0.77,0.47,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2020,party,2012,2013.0,2014.0,,1,1,1,7,6,0.378,8.209,,29469.8,39.5,0,0,1,1,1,1,0,1,1,1,0,59641000,2020,1,1,1.0,0.0,1,1,1,0,0.62,0.36,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2021,party,2012,2013.0,2014.0,,1,1,1,8,7,0.389,9.654,,32267.71,39.9,0,0,1,1,1,1,0,1,1,1,0,59236000,2020,1,1,1.0,0.0,1,1,1,0,0.56,0.42,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2022,party,2012,2013.0,2014.0,,1,1,1,9,8,0.413,11.429,,33891.89,40.5,0,0,1,1,1,1,0,1,1,1,0,58851000,2020,1,1,1.0,0.0,1,1,1,0,0.63,0.42,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric.
Italy,ITA,2023,party,2012,2013.0,2014.0,,1,1,1,10,9,,11.331,,34239.66,41.3,0,0,1,1,0,1,0,1,0,1,0,58997000,2020,1,0,1.0,0.0,1,1,1,0,0.43,0.27,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,59641488,2421,5964,3543,59,0.405925,0,GDP parsed from comma-formatted text to numeric. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
Liechtenstein,LIE,1990,party,2016,2021.0,2021.0,,0,0,0,-31,-31,,,,,,0,1,1,0,0,0,0,0,0,0,0,28000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1991,party,2016,2021.0,2021.0,,0,0,0,-30,-30,,,,,,0,1,1,0,0,0,0,0,0,0,0,29000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1992,party,2016,2021.0,2021.0,,0,0,0,-29,-29,,,,,,0,1,1,0,0,0,0,0,0,0,0,29000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1993,party,2016,2021.0,2021.0,,0,0,0,-28,-28,,,,,,0,1,1,0,0,0,0,0,0,0,0,30000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1994,party,2016,2021.0,2021.0,,0,0,0,-27,-27,,,,,,0,1,1,0,0,0,0,0,0,0,0,30000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1995,party,2016,2021.0,2021.0,,0,0,0,-26,-26,,,,,,0,1,1,0,0,0,0,0,0,0,0,31000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1996,party,2016,2021.0,2021.0,,0,0,0,-25,-25,,,,,,0,1,1,0,0,0,0,0,0,0,0,31000,,0,0,,,0,0,1,0,2.84,2.5,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1997,party,2016,2021.0,2021.0,,0,0,0,-24,-24,,,,,,0,1,1,0,0,0,0,0,0,0,0,31000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1998,party,2016,2021.0,2021.0,,0,0,0,-23,-23,,,,,,0,1,1,0,0,0,0,0,0,0,0,32000,,0,0,,,0,0,1,0,2.81,2.51,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,1999,party,2016,2021.0,2021.0,,0,0,0,-22,-22,,,,,,0,1,1,0,0,0,0,0,0,0,0,32000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2000,party,2016,2021.0,2021.0,,0,0,0,-21,-21,,,,,,0,1,1,0,0,0,0,0,0,0,0,33000,,0,0,,,0,0,1,0,2.78,2.55,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2001,party,2016,2021.0,2021.0,,0,0,0,-20,-20,,,,,,0,1,1,0,0,0,0,0,0,0,0,33000,,0,0,,,0,0,1,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2002,party,2016,2021.0,2021.0,,0,0,0,-19,-19,,,,,,0,1,1,0,0,0,0,0,0,0,0,33000,,0,0,,,0,0,1,0,2.78,2.52,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2003,party,2016,2021.0,2021.0,,0,0,0,-18,-18,,49.912,0.0,,,0,1,1,0,0,0,0,0,0,0,0,34000,,0,0,,,0,0,1,0,2.73,2.16,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2004,party,2016,2021.0,2021.0,,0,0,0,-17,-17,,20.356,2.908,,,0,1,1,0,0,0,0,0,0,0,0,35000,,0,0,,,0,0,1,0,2.89,1.84,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2005,party,2016,2021.0,2021.0,,0,0,0,-16,-16,,51.887,11.531,,,0,1,1,0,0,1,1,0,0,0,0,35000,,0,0,,,0,0,1,0,2.64,1.64,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2006,party,2016,2021.0,2021.0,,0,0,0,-15,-15,,34.31,5.718,,,0,1,1,0,0,1,1,0,0,0,0,36000,,0,0,,,0,0,1,0,3.05,1.8,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2007,party,2016,2021.0,2021.0,,0,0,0,-14,-14,,51.099,2.839,,,0,1,1,0,0,1,1,0,0,0,0,36000,,0,0,,,0,0,1,0,2.99,2.37,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2008,party,2016,2021.0,2021.0,,0,0,0,-13,-13,,31.035,8.464,,,0,1,1,0,0,1,1,0,0,0,0,36000,,0,0,,,0,0,1,0,3.04,2.41,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2009,party,2016,2021.0,2021.0,,0,0,0,-12,-12,0.0,8.399,0.0,,,0,1,1,0,1,1,1,0,0,0,0,36000,,0,0,,,0,0,1,0,3.06,2.74,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2010,party,2016,2021.0,2021.0,,0,0,0,-11,-11,0.0,16.667,0.0,,,0,1,1,0,1,1,1,0,0,0,0,36000,,0,0,,,0,0,1,0,3.02,2.75,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2011,party,2016,2021.0,2021.0,,0,0,0,-10,-10,0.0,13.786,5.514,,,0,1,1,0,1,1,1,0,0,0,0,36000,,0,0,,,0,0,1,0,3,2.74,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2012,party,2016,2021.0,2021.0,,0,0,0,-9,-9,0.0,32.791,10.93,,,0,1,1,0,1,1,1,0,0,0,0,37000,,0,0,,,0,0,1,0,3.03,2.71,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2013,party,2016,2021.0,2021.0,,0,0,0,-8,-8,0.0,16.256,8.128,,,0,1,1,0,1,1,1,0,0,0,0,37000,,0,0,,,0,0,1,0,2.97,2.68,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2014,party,2016,2021.0,2021.0,,0,0,0,-7,-7,0.0,21.527,13.454,,,0,1,1,0,1,1,1,0,0,0,0,37000,,0,0,,,0,0,1,0,2.89,2.96,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2015,party,2016,2021.0,2021.0,,0,0,0,-6,-6,0.0,24.064,5.348,167187.16,,0,1,1,0,1,1,1,0,0,0,0,38000,,0,0,,,0,0,1,0,2.82,2.81,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,GDP parsed from comma-formatted text to numeric.
Liechtenstein,LIE,2016,party,2016,2021.0,2021.0,,0,0,0,-5,-5,0.0,23.927,5.317,,,0,1,1,0,1,1,1,0,0,0,0,38000,,0,0,,,0,0,1,0,2.84,2.81,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2017,party,2016,2021.0,2021.0,,0,0,0,-4,-4,5.241,21.136,13.21,,,0,1,1,0,1,1,1,0,0,0,0,38000,,0,0,,,0,0,1,0,2.93,2.79,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2018,party,2016,2021.0,2021.0,,0,0,0,-3,-3,5.202,23.604,13.114,,,0,1,1,0,1,1,1,0,0,0,0,38000,,0,0,,,0,0,1,0,2.88,2.79,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2019,party,2016,2021.0,2021.0,,0,0,0,-2,-2,,15.609,2.601,,,0,1,1,0,0,1,1,0,0,0,0,38000,,0,0,,,0,0,1,0,2.82,2.79,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2020,party,2016,2021.0,2021.0,,0,0,0,-1,-1,5.12,28.375,7.739,,,0,1,1,0,1,1,1,0,0,0,0,38000,,0,0,,,0,0,1,0,3.01,2.93,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2021,party,2016,2021.0,2021.0,,1,1,1,0,0,5.085,15.367,5.122,,,0,1,1,0,1,1,1,0,0,0,0,39000,,0,0,,,0,0,1,0,2.51,2.91,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2022,party,2016,2021.0,2021.0,,1,1,1,1,1,,35.608,10.174,,,0,1,1,0,0,1,1,0,0,0,0,39000,,0,0,,,0,0,1,0,2.08,2.41,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,
Liechtenstein,LIE,2023,party,2016,2021.0,2021.0,,1,1,1,2,2,,50.508,12.627,,,0,1,1,0,0,1,1,0,0,0,0,39000,,0,0,,,0,0,1,0,,,excluded_legacy_flagged_for_manual_review,,0,excluded_until_researcher_coding_rubric_is_documented,38747,10,4,0,0,2.580845,1,WGI legacy value excluded because source file flagged this country-year for manual review. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
Lithuania,LTU,1990,signed_not_ratified,2013,,,,0,0,0,,,,,,8333.35,60.0,0,0,1,1,0,0,0,0,0,0,0,3695000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1991,signed_not_ratified,2013,,,,0,0,0,,,,,,7847.02,59.1,0,0,1,1,0,0,0,0,0,0,0,3741000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1992,signed_not_ratified,2013,,,,0,0,0,,,,,,6185.54,58.2,0,0,1,1,0,0,0,0,0,0,0,3672000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1993,signed_not_ratified,2013,,,,0,0,0,,,5.162,,,5206.44,57.3,0,0,1,1,0,0,0,0,0,0,0,3596000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1994,signed_not_ratified,2013,,,,0,0,0,,,6.35,,,4730.7,56.5,0,0,1,1,0,0,0,0,0,0,0,3560000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1995,signed_not_ratified,2013,,,,0,0,0,,,7.96,,,4924.1,55.8,0,0,1,1,0,0,0,0,0,0,0,3535000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1996,signed_not_ratified,2013,,,,0,0,0,,,6.114,,,5211.1,55.0,0,0,1,1,0,0,0,1,0,0,0,3503000,,0,0,0.0,0.0,1,1,0,0,0.9,0.76,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
Lithuania,LTU,1997,signed_not_ratified,2013,,,,0,0,0,,,6.079,,,5685.45,54.2,0,0,1,1,0,0,0,0,0,0,0,3469000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2794090,0,279,279,100,0.0,0,GDP parsed from comma-formatted text to numeric.
