country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note,male_intentional_homicide_rate_per_100k,total_intentional_homicide_rate_per_100k,female_ipf_homicide_rate_per_100k,male_ipf_homicide_rate_per_100k,female_ip_homicide_rate_per_100k,female_share_of_homicide_victims,log_female_male_homicide_ratio,unodc_subregion,post_socialist,convention_denunciation_year,treat_year_first_full_ratification,treat_year_first_full_eif,ever_ratified_verified,treatment_first_full_year_ratification,treatment_first_full_year_eif,treatment_ratification_nonabsorbing
Hungary,HUN,2018,signed_not_ratified,2014,,,,0,0,0,,,0.843,5.535,5.535,14533.78,51.5,0,0,1,1,1,1,1,1,1,1,1,9775000,,0,0,1.0,0.0,1,1,0,0,0.77,0.95,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,9769526.0,348.0,977.0,629.0,64.0,0.35621,0.0,GDP parsed from comma-formatted text to numeric.,0.920145297362072,0.879849987623273,0.196031595196324,0.128392367073777,0.156825276157059,0.4781228190672961,-0.08756463148659416,Eastern Europe,1,,,,False,0,0,0
Hungary,HUN,2019,signed_not_ratified,2014,,,,0,0,0,,,0.609,3.94,3.9,15290.81,51.3,0,0,1,1,1,1,1,1,1,1,1,9773000,,0,0,1.0,0.0,1,1,0,0,0.78,0.85,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,9769526.0,348.0,977.0,629.0,64.0,0.35621,0.0,GDP parsed from comma-formatted text to numeric.,0.726801511148601,0.66527835015882,0.451660938918651,0.406153785641865,0.294561481903468,0.45590605708803683,-0.17683514799075156,Eastern Europe,1,,,,False,0,0,0
Hungary,HUN,2020,signed_not_ratified,2014,,,,0,0,0,,,0.768,5.17,5.17,14664.3,51.3,0,0,1,1,1,1,1,1,1,1,1,9750000,,0,0,1.0,0.0,1,1,0,0,0.93,0.84,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,9769526.0,348.0,977.0,629.0,64.0,0.35621,0.0,GDP parsed from comma-formatted text to numeric.,0.87755468744231,0.820558561392627,0.571160379274126,0.321056592966699,0.354513338859802,0.4667119275104156,-0.1333495421219999,Eastern Europe,1,,,,False,0,0,0
Hungary,HUN,2021,signed_not_ratified,2014,,,,0,0,0,,,0.514,4.872,4.872,15787.95,52.2,0,0,1,1,1,1,1,1,1,1,1,9710000,,0,0,1.0,0.0,1,1,0,0,1.03,0.87,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,9769526.0,348.0,977.0,629.0,64.0,0.35621,0.0,GDP parsed from comma-formatted text to numeric.,1.05279532197919,0.772570691377117,0.375971577340272,0.322284282238526,0.178091799792761,0.3280581661111361,-0.7169808516971914,Eastern Europe,1,,,,False,0,0,0
Hungary,HUN,2022,signed_not_ratified,2014,,,,0,0,0,,,0.873,6.061,6.061,16487.8,53.1,0,0,1,1,1,1,1,1,1,1,1,9689000,,0,0,1.0,0.0,1,1,0,0,0.75,0.59,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,9769526.0,348.0,977.0,629.0,64.0,0.35621,0.0,GDP parsed from comma-formatted text to numeric.,1.07639498098548,0.970642654757226,0.714403293161047,0.344446393915354,0.337357110659383,0.44783125457657186,-0.2094372002240169,Eastern Europe,1,,,,False,0,0,0
Hungary,HUN,2023,signed_not_ratified,2014,,,,0,0,0,,,0.615,5.544,5.544,16375.05,54.0,0,0,1,1,1,1,1,1,1,1,1,9676000,,0,0,1.0,0.0,1,1,0,0,0.26,0.3,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,9769526.0,348.0,977.0,629.0,64.0,0.35621,0.0,GDP parsed from comma-formatted text to numeric. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.,0.946627526487015,0.774276390965599,0.516038475828758,0.365742453415437,0.357257406342986,0.3938199023575637,-0.4312834285656899,Eastern Europe,1,,,,False,0,0,0
Ireland,IRL,1990,party,2015,2019.0,2019.0,,0,0,0,-29.0,-29.0,0.131,,,23457.0,41.7,0,0,1,1,0,0,0,0,0,0,0,3503000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,0.840341600161305,0.483776690956051,,,,0.13486501553958524,-1.8586111528283484,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1991,party,2015,2019.0,2019.0,,0,0,0,-28.0,-28.0,0.432,,,23772.57,42.5,0,0,1,1,0,0,0,0,0,0,0,3526000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,0.872259328007619,0.650772721871057,,,,0.3312224729570625,-0.7026611859560395,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1992,party,2015,2019.0,2019.0,,0,0,0,-27.0,-27.0,0.3,,,24400.31,42.9,0,0,1,1,0,0,0,0,0,0,0,3554000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.10960263434998,0.702558803469292,,,,0.2128259359690691,-1.3079747684854204,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1993,party,2015,2019.0,2019.0,,0,0,0,-26.0,-26.0,0.334,,,24932.38,44.3,0,0,1,1,0,0,0,0,0,0,0,3564000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,0.955656417907427,0.643154791698941,,,,0.2589837071038985,-1.051257459982339,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1994,party,2015,2019.0,2019.0,,0,0,0,-25.0,-25.0,0.277,,,26263.71,45.3,0,0,1,1,0,0,0,0,0,0,0,3571000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.12070905020188,0.696348473945356,,,,0.1981814455304494,-1.3976993383282486,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1995,party,2015,2019.0,2019.0,,0,0,0,-24.0,-24.0,0.351,,,28646.82,46.3,0,0,1,1,0,0,0,0,0,0,0,3600000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,2.04244797529798,1.19090580018207,,,,0.14665035698396625,-1.7611181318535583,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1996,party,2015,2019.0,2019.0,,0,0,0,-23.0,-23.0,0.973,,,30518.4,48.2,0,0,1,1,0,0,0,1,0,0,0,3627000,2023.0,0,0,1.0,0.0,1,1,1,0,2.84,2.55,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.3383993593998,1.15431898065939,,,,0.4209571124276241,-0.3188455888551438,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1997,party,2015,2019.0,2019.0,,0,0,0,-22.0,-22.0,0.617,,,33543.99,48.3,0,0,1,1,0,0,0,0,0,0,0,3677000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.45872400585354,1.03477596079288,,,,0.29724568307735544,-0.8604483400703129,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1998,party,2015,2019.0,2019.0,,0,0,0,-21.0,-21.0,0.347,,,36105.92,49.8,0,0,1,1,0,0,0,1,0,0,0,3740000,2023.0,0,0,1.0,0.0,1,1,1,0,2.95,2.71,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.7096729018605,1.02396247339213,,,,0.16871909951558078,-1.5947325657907532,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,1999,party,2015,2019.0,2019.0,,0,0,0,-20.0,-20.0,0.326,,,39460.48,50.8,0,0,1,1,0,0,0,0,0,0,0,3800000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.70754429379682,1.01254017686146,,,,0.1603112363937385,-1.6559141504719843,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2000,party,2015,2019.0,2019.0,,0,0,0,-19.0,-19.0,0.407,,,42599.48,51.9,0,0,1,1,1,0,0,1,1,0,0,3805000,2023.0,0,0,1.0,0.0,1,1,1,0,2.71,2.62,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.54537145864034,0.973022299304289,,,,0.2084644283232048,-1.3342064012959058,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2001,party,2015,2019.0,2019.0,,0,0,0,-18.0,-18.0,0.402,,,44151.15,52.4,0,0,1,1,1,0,0,0,0,0,0,3866000,2023.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,2.30146421548578,1.34611068498654,,,,0.14869810286272475,-1.7448487261731793,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2002,party,2015,2019.0,2019.0,,0,0,0,-17.0,-17.0,0.551,,,45974.49,53.1,0,0,1,1,1,0,0,1,1,0,0,3958000,2023.0,0,0,1.0,0.0,1,1,1,0,2.67,2.71,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,2.10606034110649,1.32367963592701,,,,0.20737203121647774,-1.3408395351279294,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2003,party,2015,2019.0,2019.0,,0,0,0,-16.0,-16.0,0.409,,9.266,46594.86,53.2,0,0,1,1,1,0,0,1,1,0,0,4028000,2023.0,0,0,1.0,0.0,1,1,1,0,2.54,2.52,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.44997868839239,0.926636672021959,,,,0.22001328070828802,-1.2655889816033858,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2004,party,2015,2019.0,2019.0,,0,0,0,-15.0,-15.0,0.245,43.088,10.059,48856.32,53.3,0,0,1,1,1,0,0,1,1,0,0,4108000,2023.0,0,0,1.0,0.0,1,1,1,0,2.58,2.57,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.23506162092945,0.737814168958707,,,,0.16553364842076287,-1.6176179327620452,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2005,party,2015,2019.0,2019.0,,0,0,0,-14.0,-14.0,0.394,43.342,10.854,50547.21,55.0,0,0,1,1,1,1,1,1,1,1,1,4204000,2023.0,0,0,1.0,0.0,1,1,1,0,2.94,2.69,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,2.11142180987575,1.25141867559474,,,,0.15725894875144375,-1.6787659337845655,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2006,party,2015,2019.0,2019.0,,0,0,0,-13.0,-13.0,0.761,33.148,8.691,51656.82,55.7,0,0,1,1,1,1,1,1,1,1,1,4340000,2023.0,0,0,1.0,0.0,1,1,1,0,2.6,2.91,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,2.14308650440447,1.4524064559467,,,,0.26204453581042875,-1.035369002828222,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2007,party,2015,2019.0,2019.0,,0,0,0,-12.0,-12.0,0.507,31.091,8.126,52849.69,57.0,0,0,1,1,1,1,1,1,1,1,1,4467000,2023.0,0,0,1.0,0.0,1,1,1,0,2.64,2.94,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,3.04273056721602,1.77534469569112,,,,0.1428277415425446,-1.7919996005572765,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2008,party,2015,2019.0,2019.0,,0,0,0,-11.0,-11.0,0.443,31.342,7.757,49461.16,56.8,0,0,1,1,1,1,1,1,1,1,1,4548000,2023.0,0,0,1.0,0.0,1,1,1,0,2.54,2.9,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.83392789155713,1.13687038975372,,,,0.19456039940599268,-1.4206455644176912,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2009,party,2015,2019.0,2019.0,,0,0,0,-10.0,-10.0,0.427,32.644,7.257,46466.38,56.1,0,0,1,1,1,1,1,1,1,1,1,4535000,2023.0,0,0,1.0,0.0,1,1,1,0,2.26,2.96,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.91764728847297,1.1690096855761,,,,0.18211694445440363,-1.5020703298257945,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2010,party,2015,2019.0,2019.0,,0,0,0,-9.0,-9.0,0.479,51.896,10.485,46991.65,55.2,0,0,1,1,1,1,1,1,1,1,1,4554000,2023.0,0,0,1.0,0.0,1,1,1,0,2.29,2.99,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.89893471970288,1.1844494941962,,,,0.20143530267300627,-1.3773477366666746,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2011,party,2015,2019.0,2019.0,,0,0,0,-8.0,-8.0,0.347,43.978,9.848,47539.92,54.9,0,0,1,1,1,1,1,1,1,1,1,4571000,2023.0,0,0,1.0,0.0,1,1,1,0,2.47,2.97,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.49693579444254,0.917110164037163,,,,0.18818442651085107,-1.461850714069048,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2012,party,2015,2019.0,2019.0,,0,0,0,-7.0,-7.0,0.517,45.999,11.282,47147.16,54.7,0,0,1,1,1,1,1,1,1,1,1,4586000,2023.0,0,0,1.0,0.0,1,1,1,0,2.62,2.94,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.71117325936385,1.10866383834203,,,,0.2320286350387335,-1.1968916563049468,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2013,party,2015,2019.0,2019.0,,0,0,0,-6.0,-6.0,0.386,40.716,9.752,47928.03,55.2,0,0,1,1,1,1,1,1,1,1,1,4598000,2023.0,0,0,1.0,0.0,1,1,1,0,2.56,2.91,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.65926981648476,1.01628510386596,,,,0.18872815551711644,-1.4582955455272582,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2014,party,2015,2019.0,2019.0,,0,0,0,-5.0,-5.0,0.467,40.015,10.304,52044.62,54.9,0,0,1,1,1,1,1,1,1,1,1,4614000,2023.0,0,0,1.0,0.0,1,1,1,0,2.72,2.99,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.56189463024965,1.00896508411924,,,,0.23017459509099147,-1.2073256122284688,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2015,party,2015,2019.0,2019.0,,0,0,0,-4.0,-4.0,0.295,49.038,14.163,64250.14,54.8,0,0,1,1,1,1,1,1,1,1,1,4658000,2023.0,0,0,1.0,0.0,1,1,1,0,2.59,2.95,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,0.859688887188615,0.574164266695474,,,,0.2554800719683488,-1.0695952083741254,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2016,party,2015,2019.0,2019.0,,0,0,0,-3.0,-3.0,0.083,53.539,14.642,64205.98,55.5,0,0,1,1,1,1,1,1,1,1,1,4726000,2023.0,0,0,1.0,0.0,1,1,1,0,2.27,2.5,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.31767258216645,0.694224869533058,,,,0.05925724616642539,-2.7647816561968943,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2017,party,2015,2019.0,2019.0,,0,0,0,-2.0,-2.0,0.618,52.617,17.442,69748.62,55.6,0,0,1,1,1,1,1,1,1,1,1,4801000,2023.0,0,0,1.0,0.0,1,1,1,0,2.16,2.36,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,0.923844747890117,0.769189111483671,,,,0.4008185654526374,-0.40205557830281274,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2018,party,2015,2019.0,2019.0,,0,0,0,-1.0,-1.0,0.407,57.588,21.139,74029.06,56.0,0,0,1,1,1,1,1,1,1,1,1,4861000,2023.0,0,0,1.0,0.0,1,1,1,0,2.35,2.41,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.11894881803779,0.759355126893886,,,,0.2667192996180299,-1.0113317828043151,Northern Europe,0,,2020.0,2020.0,True,0,0,0
Ireland,IRL,2019,party,2015,2019.0,2019.0,,1,1,1,0.0,0.0,0.281,57.931,21.587,76485.64,56.2,0,0,1,1,1,1,1,1,1,1,1,4955000,2023.0,0,0,1.0,0.0,1,1,1,0,2.15,2.3,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.02316653672452,0.648627918850972,,,,0.21546328025387443,-1.292302875865707,Northern Europe,0,,2020.0,2020.0,True,0,0,1
Ireland,IRL,2020,party,2015,2019.0,2019.0,,1,1,1,1.0,1.0,0.239,52.683,20.993,80927.94,55.1,0,0,1,1,1,1,1,1,1,1,1,5006000,2023.0,0,0,1.0,0.0,1,1,1,0,2.45,2.49,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.05384221752722,0.642234139902479,,,,0.18486401260714397,-1.4837344672230441,Northern Europe,0,,2020.0,2020.0,True,1,1,1
Ireland,IRL,2021,party,2015,2019.0,2019.0,,1,1,1,2.0,2.0,0.276,59.482,22.075,92781.23,57.9,0,0,1,1,1,1,1,1,1,1,1,5033000,2023.0,0,0,1.0,0.0,1,1,1,0,2.5,2.55,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,0.602501102577018,0.437512696568737,,,,0.314171489586495,-0.780688629649335,Northern Europe,0,,2020.0,2020.0,True,1,1,1
Ireland,IRL,2022,party,2015,2019.0,2019.0,,1,1,1,3.0,3.0,0.426,62.407,21.546,97793.54,59.1,0,0,1,1,1,1,1,1,1,1,1,5123000,2023.0,0,0,1.0,0.0,1,1,1,0,2.17,2.14,retained_legacy_not_independently_reimported,2023.0,0,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric.,1.30431070736327,0.861054139659655,0.34884484873409,0.474294802677552,0.155042154992929,0.24619855739617952,-1.118990640352685,Northern Europe,0,,2020.0,2020.0,True,1,1,1
Ireland,IRL,2023,party,2015,2019.0,2019.0,,1,1,1,4.0,4.0,0.419,56.614,19.32,93541.96,60.2,0,0,1,1,1,1,1,0,0,0,0,5280000,2023.0,1,1,1.0,0.0,1,1,1,0,,,excluded_legacy_flagged_for_manual_review,2023.0,1,excluded_until_researcher_coding_rubric_is_documented,4964440.0,139.0,496.0,357.0,72.0,0.279991,0.0,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.,0.894041504905081,0.654270171245596,0.304873110858532,0.194356848892409,0.228654833143899,0.3191064398457757,-0.7578812802420433,Northern Europe,0,,2020.0,2020.0,True,1,1,1
Iceland,ISL,1990,party,2011,2018.0,2018.0,,0,0,0,-28.0,-28.0,,,,37302.81,66.2,0,0,1,1,0,0,0,0,0,0,0,255000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,364134.0,40.0,36.0,0.0,0.0,1.098497,1.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Northern Europe,0,,2019.0,2019.0,True,0,0,0
Iceland,ISL,1991,party,2011,2018.0,2018.0,,0,0,0,-27.0,-27.0,,,,36790.49,66.2,0,0,1,1,0,0,0,0,0,0,0,259000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,364134.0,40.0,36.0,0.0,0.0,1.098497,1.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Northern Europe,0,,2019.0,2019.0,True,0,0,0
Iceland,ISL,1992,party,2011,2018.0,2018.0,,0,0,0,-26.0,-26.0,,,,35105.29,67.1,0,0,1,1,0,0,0,0,0,0,0,261000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,364134.0,40.0,36.0,0.0,0.0,1.098497,1.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Northern Europe,0,,2019.0,2019.0,True,0,0,0
Iceland,ISL,1993,party,2011,2018.0,2018.0,,0,0,0,-25.0,-25.0,,,,35206.57,67.4,0,0,1,1,0,0,0,0,0,0,0,264000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,364134.0,40.0,36.0,0.0,0.0,1.098497,1.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Northern Europe,0,,2019.0,2019.0,True,0,0,0
Iceland,ISL,1994,party,2011,2018.0,2018.0,,0,0,0,-24.0,-24.0,,,,36162.29,67.9,0,0,1,1,0,0,0,0,0,0,0,267000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,364134.0,40.0,36.0,0.0,0.0,1.098497,1.0,GDP parsed from comma-formatted text to numeric.,,0.0,,,,,,Northern Europe,0,,2019.0,2019.0,True,0,0,0
Iceland,ISL,1995,party,2011,2018.0,2018.0,,0,0,0,-23.0,-23.0,,,,36008.58,70.1,0,0,1,1,0,0,0,0,0,0,0,269000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,364134.0,40.0,36.0,0.0,0.0,1.098497,1.0,GDP parsed from comma-formatted text to numeric.,,0.0,,,,,,Northern Europe,0,,2019.0,2019.0,True,0,0,0
